path	latitude	longitude	altitude	std_latitude	std_longitude
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_01962.jpg	46.666834	9.561258	883.171	-0.7194814344492791	-0.1901119290217187
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_02695.jpg	46.663057	9.582419999999999	894.992	-1.0052074620418665	0.09223471964784168
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_02787.jpg	46.662234000000005	9.586075	900.4889999999999	-1.0674665355679054	0.14100029005174328
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_02884.jpg	46.661065	9.589707	901.525	-1.1559001406134555	0.18945899092917975
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_00194.jpg	46.695409999999995	9.442028	699.05	1.4422625328488878	-1.7808968699948755
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_05031.jpg	46.680367	9.677049	1025.15	0.3042756032551671	1.3547893466657968
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03388.jpg	46.666211	9.608821	934.203	-0.7666107209707212	0.4444809095885864
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03530.jpg	46.667092	9.61477	944.997	-0.6999640092129731	0.5238533797206691
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_00861.jpg	46.697699	9.471859	786.382	1.615422945123405	-1.3828870941484457
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_01439.jpg	46.680234000000006	9.526431	797.1139999999999	0.29421429489740586	-0.6547791028812512
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_04282.jpg	46.671386	9.652196	1012.2339999999999	-0.37512748221186365	1.023196810072605
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_01564.jpg	46.679555	9.531658	843.8919999999999	0.24284866801446164	-0.5850396674500163
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_00311.jpg	46.695267	9.447337	717.5089999999999	1.431444735140628	-1.7100633779909806
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_02832.jpg	46.661308	9.587676	910.567	-1.1375174494023597	0.16236107752552822
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_04650.jpg	46.678701000000004	9.667163	1020.209	0.1782444775026296	1.222888818892079
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_05391.jpg	46.675252	9.681794	1078.4489999999998	-0.08266869940177395	1.4180978641942483
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03594.jpg	46.667559999999995	9.618091999999999	943.59	-0.664560307621034	0.5681760130672358
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_01318.jpg	46.686566	9.508995	616.7669999999999	0.7732233514805703	-0.8874128882608368
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_02740.jpg	46.662659999999995	9.584361999999999	893.928	-1.0352400892476303	0.11814518140553136
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_01166.jpg	46.689467	9.499721000000001	832.9989999999999	0.9926809119906586	-1.0111480181994794
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03947.jpg	46.668178999999995	9.636533	970.403	-0.6177336168400064	0.8142186625387416
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03918.jpg	46.667821	9.634947	968.0419999999999	-0.6448159355786108	0.793058007364852
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_04999.jpg	46.680946999999996	9.675914	1031.641	0.3481519855701103	1.3396460026416084
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_05332.jpg	46.674995	9.679938	1075.6	-0.10211047570324519	1.3933348276225272
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_05159.jpg	46.675764	9.676124	1061.7839999999999	-0.04393644466850116	1.342447854839906
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03253.jpg	46.665048999999996	9.604313000000001	931.493	-0.8545147834708149	0.38433448239822976
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_00558.jpg	46.700733	9.459417	749.505	1.8449418139917921	-1.5488901658215828
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03788.jpg	46.665096999999996	9.628186999999999	949.159	-0.8508836345896041	0.7028650508859359
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_02547.jpg	46.663309000000005	9.577448	884.31	-0.986143930415107	0.025897533314566647
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_00521.jpg	46.699876	9.457716	744.5089999999999	1.780110676674918	-1.5715851686278925
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03931.jpg	46.667986	9.635622	968.9	-0.6323338612996842	0.802063960859407
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_04322.jpg	46.671669	9.654050999999999	1009.918	-0.35371883359931106	1.0479465044909873
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_04840.jpg	46.680287	9.671719	1051.468	0.2982236884533284	1.2836756694420437
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_03879.jpg	46.667199	9.632775	963.847	-0.6918695731652181	0.7640788503423456
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_01977.jpg	46.666686999999996	9.56207	882.9889999999999	-0.7306018278984909	-0.17927810052159368
Dataset_complete/Trackpictures/bad_weather/bad_weather_thusis_filisur_20200829_pixelated/image_05269.jpg	46.674107	9.678129	1073.322	-0.16928673000644995	1.3691988722570991
